"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MED13L1",1.50477980542059e-18,0.276596786308211,0.924,0.798,3.65225106573632e-14,"8","MED13L"
"RGS22",1.73960465893454e-18,0.353522727326633,0.627,0.402,4.22219446770001e-14,"8","RGS2"
"ANGPTL2",1.9038829969918e-18,0.256234671327528,0.377,0.205,4.6209144219988e-14,"8","ANGPTL2"
"EGR31",1.959021244589e-18,0.282209218807649,0.559,0.349,4.75474046274197e-14,"8","EGR3"
"HERC3",2.03985714847041e-18,0.265942031698801,0.335,0.172,4.95093728505253e-14,"8","HERC3"
"GOLGB1",2.27437451281741e-18,0.280638226313184,0.725,0.504,5.52013438005913e-14,"8","GOLGB1"
"CRISPLD21",2.37257380918591e-18,0.253603390062994,0.653,0.426,5.75847389227512e-14,"8","CRISPLD2"
"AMD12",2.55594602389326e-18,0.300290131455551,0.864,0.711,6.20353659459132e-14,"8","AMD1"
"TPI12",2.74310836948135e-18,0.35487974377388,0.78,0.576,6.65779832356819e-14,"8","TPI1"
"ITGA91",3.15204700726482e-18,0.256960464813793,0.475,0.275,7.65033329133244e-14,"8","ITGA9"
"CCDC71L1",7.85430941581146e-18,0.328413112304746,0.521,0.334,1.9063194383116e-13,"8","CCDC71L"
"MIR222HG2",8.8062686417887e-18,0.319820165218572,0.754,0.555,2.13736946204854e-13,"8","MIR222HG"
"SYNE12",1.29766025796769e-17,0.329045101639684,0.792,0.641,3.14955121211337e-13,"8","SYNE1"
"WBP41",1.30542847918014e-17,0.2968284752832,0.523,0.333,3.16840546181812e-13,"8","WBP4"
"LUZP12",1.39541288683202e-17,0.284407643851968,0.735,0.519,3.38680661762999e-13,"8","LUZP1"
"HDAC92",1.3964801593521e-17,0.258854833338025,0.716,0.488,3.38939699476348e-13,"8","HDAC9"
"HERPUD11",1.5352603432947e-17,0.327988233210427,0.659,0.474,3.72623037921056e-13,"8","HERPUD1"
"AC119674.11",1.66292081524299e-17,0.347434101138989,0.538,0.348,4.03607511067626e-13,"8","AC119674.1"
"IFI161",1.76196909639363e-17,0.507923558908881,0.843,0.722,4.27647519385698e-13,"8","IFI16"
"PCGF51",2.07440376415473e-17,0.328349379035465,0.663,0.474,5.03478537597995e-13,"8","PCGF5"
"MRTFA1",5.26478489197112e-17,0.2662139977938,0.807,0.627,1.27781594113031e-12,"8","MRTFA"
"AHCYL1",5.36737766000944e-17,0.277144318662777,0.621,0.412,1.30271623186089e-12,"8","AHCYL1"
"TGIF11",6.26260063275872e-17,0.256538384841824,0.595,0.389,1.51999579957687e-12,"8","TGIF1"
"SELENOK2",6.63214969358316e-17,0.311329161688996,0.756,0.566,1.60968905212957e-12,"8","SELENOK"
"RLF2",8.14683603517816e-17,0.259600390749406,0.767,0.543,1.97731857409809e-12,"8","RLF"
"MAGI21",9.53874707217908e-17,0.520886089697851,0.676,0.54,2.31514930188858e-12,"8","MAGI2"
"TP53BP22",1.12912128779318e-16,0.29863172802207,0.78,0.602,2.74049027760283e-12,"8","TP53BP2"
"ATP6V0C2",1.17286206671145e-16,0.257271767592437,0.875,0.72,2.84665352211536e-12,"8","ATP6V0C"
"AKAP9",1.35485060599937e-16,0.261406209154961,0.587,0.389,3.28835790582107e-12,"8","AKAP9"
"GOLGA4",1.9019466765436e-16,0.320000793500301,0.816,0.656,4.61621477863896e-12,"8","GOLGA4"
"RANBP2",2.19854627816667e-16,0.268520737799203,0.631,0.435,5.33609167173832e-12,"8","RANBP2"
"PLCL2",2.34056139601995e-16,0.285123951650221,0.303,0.158,5.68077656428003e-12,"8","PLCL2"
"HIPK22",2.64630376279055e-16,0.306227282265717,0.646,0.457,6.42284386266895e-12,"8","HIPK2"
"TBC1D15",2.87309733667451e-16,0.29291643872764,0.765,0.584,6.97329454584270e-12,"8","TBC1D15"
"DGKI",3.44201133443225e-16,0.344007683180779,0.403,0.236,8.35410570980052e-12,"8","DGKI"
"CHD2",3.54357110721406e-16,0.303129488032336,0.729,0.539,8.60060143431925e-12,"8","CHD2"
"FNBP1L",4.73528403489655e-16,0.263502058461427,0.396,0.232,1.14930078810974e-11,"8","FNBP1L"
"CLU2",5.8205969022546e-16,0.46065724795249,0.794,0.59,1.41271707414622e-11,"8","CLU"
"LINC022462",6.00163262825453e-16,0.253831452050144,0.413,0.241,1.45665625520366e-11,"8","LINC02246"
"ID22",6.09232015048039e-16,0.410765562542415,0.68,0.522,1.4786670237231e-11,"8","ID2"
"TUBA1B1",7.5560364750813e-16,0.275706322892839,0.93,0.857,1.83392561286698e-11,"8","TUBA1B"
"SMAD71",7.78453068375071e-16,0.300007503452975,0.549,0.367,1.88938344225314e-11,"8","SMAD7"
"ZMYND11",7.95054491136904e-16,0.267303606919244,0.657,0.457,1.92967675543838e-11,"8","ZMYND11"
"TNIK2",9.98909239882136e-16,0.250350364501942,0.479,0.29,2.42445261611793e-11,"8","TNIK"
"GNL31",1.1852643545133e-15,0.265991344248757,0.648,0.45,2.87675511483923e-11,"8","GNL3"
"USP472",1.20297730931712e-15,0.266596063041293,0.864,0.701,2.91974622744359e-11,"8","USP47"
"BCAS21",1.64468440796561e-15,0.267985823818193,0.538,0.357,3.99181352657333e-11,"8","BCAS2"
"PTPN141",1.97648846211964e-15,0.262869383626439,0.511,0.321,4.79713514641057e-11,"8","PTPN14"
"HNRNPF2",1.98825108492101e-15,0.276560542142381,0.78,0.603,4.82568420821179e-11,"8","HNRNPF"
"MARCH31",3.08557314837842e-15,0.416523668900775,0.72,0.569,7.48899458842925e-11,"8","MARCH3"
"AHCYL2",4.40144876338278e-15,0.29986054388259,0.328,0.183,1.06827562936063e-10,"8","AHCYL2"
"PVT12",4.76446617492743e-15,0.318857616757693,0.737,0.544,1.15638358531664e-10,"8","PVT1"
"SIPA1L11",4.76809037942752e-15,0.260852118428084,0.498,0.316,1.15726321599085e-10,"8","SIPA1L1"
"AK62",5.74351082799339e-15,0.252398769267682,0.57,0.385,1.39400751306228e-10,"8","AK6"
"KDSR",5.80509372462478e-15,0.268618658727392,0.629,0.449,1.40895429790368e-10,"8","KDSR"
"KCTD121",6.09238415086467e-15,0.348459132726611,0.494,0.328,1.47868255725636e-10,"8","KCTD12"
"DMD3",6.14702945668628e-15,0.256999806956582,0.674,0.456,1.49194551943233e-10,"8","DMD"
"LSM14A",6.29686413229452e-15,0.255082628427055,0.614,0.424,1.5283118935492e-10,"8","LSM14A"
"RPS6KA31",8.42950827960928e-15,0.293814115946889,0.729,0.544,2.04592595454397e-10,"8","RPS6KA3"
"AL078604.42",9.55638082969761e-15,0.310238520222641,0.617,0.427,2.31942919117591e-10,"8","AL078604.4"
"EIF1B2",1.18475392291387e-14,0.287471069116378,0.765,0.62,2.87551624630425e-10,"8","EIF1B"
"BTG31",1.22443987396947e-14,0.27248371147893,0.737,0.547,2.9718380181113e-10,"8","BTG3"
"PXK1",1.27071225408031e-14,0.279824509728006,0.409,0.249,3.08414571187833e-10,"8","PXK"
"SBDS2",1.51887868543943e-14,0.267250686585656,0.89,0.763,3.68647045743005e-10,"8","SBDS"
"USP3",1.54478371637679e-14,0.318977687258073,0.633,0.455,3.7493445580181e-10,"8","USP3"
"USP531",1.6365056161039e-14,0.265251167311914,0.623,0.43,3.97196278084577e-10,"8","USP53"
"TCEAL74",1.63994764656626e-14,0.263992336802714,0.481,0.305,3.98031693298097e-10,"8","TCEAL7"
"PARVA",1.66055390774084e-14,0.317158727513989,0.767,0.611,4.03033038947779e-10,"8","PARVA"
"P3H22",1.82983336004979e-14,0.323620838464915,0.415,0.253,4.44118854817684e-10,"8","P3H2"
"PSMD121",2.05465822977538e-14,0.253393249258181,0.631,0.444,4.98686098948783e-10,"8","PSMD12"
"HLA-E3",3.34634828248762e-14,0.288159725104695,0.826,0.705,8.1219219164257e-10,"8","HLA-E"
"USP101",3.36220963294464e-14,0.250823544950096,0.612,0.435,8.16041900011992e-10,"8","USP10"
"ZNF521",3.4324498224982e-14,0.275840861220695,0.449,0.288,8.33089896418539e-10,"8","ZNF521"
"NOP561",3.74551820941631e-14,0.272000680838519,0.744,0.568,9.09074724607432e-10,"8","NOP56"
"BICRAL",4.60383337060299e-14,0.258079134216969,0.415,0.26,1.11739639737905e-09,"8","BICRAL"
"SH3PXD2B2",6.80231614482401e-14,0.255312451242286,0.551,0.368,1.65099015151024e-09,"8","SH3PXD2B"
"MGLL1",8.64085501574892e-14,0.323540052551331,0.39,0.242,2.09722192087242e-09,"8","MGLL"
"LATS22",8.73048321212979e-14,0.291116735192381,0.661,0.484,2.11897558041602e-09,"8","LATS2"
"SERP12",1.06182732612735e-13,0.263298091773269,0.873,0.756,2.5771611032437e-09,"8","SERP1"
"TWIST11",1.49607045741024e-13,0.311786921029885,0.5,0.334,3.63111260718039e-09,"8","TWIST1"
"DIP2C2",1.90407700691603e-13,0.252410978044697,0.784,0.634,4.62138530348589e-09,"8","DIP2C"
"TACC1",3.8835219937782e-13,0.25972202356864,0.739,0.577,9.42569623109907e-09,"8","TACC1"
"UBE2B2",4.20767064861447e-13,0.283245594656756,0.894,0.776,1.02124374312522e-08,"8","UBE2B"
"SUZ12",4.88813316383867e-13,0.255366163896694,0.572,0.399,1.18639880019528e-08,"8","SUZ12"
"CRYAB4",5.85718492925512e-13,0.364249295524902,0.928,0.913,1.42159735417951e-08,"8","CRYAB"
"IGFBP41",1.00595378863648e-12,0.289490620528322,0.672,0.497,2.4415504403996e-08,"8","IGFBP4"
"EPC1",1.37205333467044e-12,0.253661427534801,0.727,0.571,3.33011064857862e-08,"8","EPC1"
"KAT6B",2.56224252811722e-12,0.255466914460807,0.585,0.415,6.21881883999331e-08,"8","KAT6B"
"LRRFIP12",4.09711230319879e-12,0.329750628902066,0.854,0.76,9.94410127109377e-08,"8","LRRFIP1"
"PCNX4",7.57548700181526e-12,0.252308830646718,0.392,0.253,1.83864645021058e-07,"8","PCNX4"
"BPTF",7.74022812761283e-12,0.254676638222765,0.727,0.556,1.87863076885291e-07,"8","BPTF"
"MAGI11",2.29372290974371e-11,0.259503814940901,0.608,0.447,5.56709487423896e-07,"8","MAGI1"
"TCEAL92",2.4659181861288e-11,0.345848126542249,0.775,0.703,5.98503002955322e-07,"8","TCEAL9"
"KCNE41",5.70714847923863e-11,0.387775727407074,0.417,0.281,1.38518200739601e-06,"8","KCNE4"
"ARHGAP61",6.20486030373612e-11,0.253651254670104,0.602,0.435,1.50598164431979e-06,"8","ARHGAP6"
"IQGAP13",6.83307878163317e-11,0.263929201393663,0.792,0.658,1.65845655109019e-06,"8","IQGAP1"
"LAMA4",3.55786545863895e-10,0.36685833087102,0.644,0.529,8.63529525466259e-06,"8","LAMA4"
"KLHL13",7.47798039918621e-10,0.251174856955253,0.462,0.317,1.81498062268648e-05,"8","KLHL13"
"MAPK82",2.43794728853333e-09,0.354259929885088,0.71,0.603,5.91714186399925e-05,"8","MAPK8"
"LTBP11",2.07325512668777e-08,0.259133060480618,0.801,0.735,0.00050319975179839,"8","LTBP1"
"CLSTN22",2.21927377525065e-08,0.267904028675293,0.479,0.347,0.000538639937991085,"8","CLSTN2"
"PDE4D1",0.00026899657359876,0.27470795580403,0.46,0.363,1,"8","PDE4D"
"NEAT12",1.02371879842875e-167,1.63888355467003,1,0.988,2.48466789566643e-163,"9","NEAT1"
"CACNA1C2",1.93885786804382e-157,1.85754897435958,0.931,0.533,4.70580193152917e-153,"9","CACNA1C"
"MT-CO11",4.11262437486612e-145,1.28708879370762,0.998,0.999,9.98175062023756e-141,"9","MT-CO1"
"DPP63",7.5019126229716e-137,1.71072030173385,0.928,0.525,1.82078921272144e-132,"9","DPP6"
"CUX12",1.06335712829103e-135,1.6200803864795,0.966,0.763,2.58087408607517e-131,"9","CUX1"
"LINC016191",4.95139018203187e-134,2.12752946734978,0.895,0.527,1.20175191108096e-129,"9","LINC01619"
"MT-ND21",1.86816995562976e-129,1.13227007289024,1,0.998,4.534235299309e-125,"9","MT-ND2"
"SAMD4A1",1.11603431316434e-126,1.4873951139441,0.991,0.865,2.70872688148117e-122,"9","SAMD4A"
"MT-ND41",2.08901632453418e-125,1.08786104022624,1,0.999,5.07025152127692e-121,"9","MT-ND4"
"LARGE12",2.30141858684478e-125,1.43181242380938,0.989,0.876,5.58577305213096e-121,"9","LARGE1"
"MT-ND51",5.68377588565767e-123,1.15172681031869,0.998,0.963,1.37950924520797e-118,"9","MT-ND5"
"CADM11",5.05274856365437e-118,1.75119112423217,0.783,0.398,1.22635260388455e-113,"9","CADM1"
"CATSPERB1",6.59342124281431e-115,1.24534366463859,0.488,0.125,1.60028926984346e-110,"9","CATSPERB"
"FBXL71",5.64371738385279e-114,1.75622065384449,0.953,0.745,1.36978664623491e-109,"9","FBXL7"
"PRKCA2",8.48852866949988e-114,1.39931791554103,0.966,0.773,2.06025079337432e-109,"9","PRKCA"
"MT-ATP61",2.09097748347853e-112,0.974922746751776,1,1,5.07501145015075e-108,"9","MT-ATP6"
"MT-ND31",8.47097319971678e-112,0.971977869694237,0.998,1,2.05598990530326e-107,"9","MT-ND3"
"NAV23",8.18028927570311e-111,1.63981996834215,0.933,0.668,1.9854380101059e-106,"9","NAV2"
"SYNE22",5.74490031253377e-109,1.30582637244339,0.857,0.513,1.39434475485507e-104,"9","SYNE2"
"MT-CYB1",2.68737336815348e-108,0.928068213373773,0.998,0.999,6.52252390184531e-104,"9","MT-CYB"
"MT-CO31",1.39068966430439e-107,0.945563722611415,0.998,0.999,3.37534288423318e-103,"9","MT-CO3"
"MT-ND11",6.11799016963455e-102,0.921925495398495,0.998,0.998,1.484897394072e-97,"9","MT-ND1"
"SYT21",3.2191988969457e-101,0.834106379394536,0.367,0.075,7.81331764277692e-97,"9","SYT2"
"MACF13",5.24217849299616e-100,1.14189276575715,0.998,0.88,1.2723291420351e-95,"9","MACF1"
"DST2",6.85296755707261e-100,1.27876447352892,0.975,0.809,1.66328375577709e-95,"9","DST"
"ARHGAP262",9.1002172589054e-99,1.42037381621765,0.837,0.53,2.20871373090893e-94,"9","ARHGAP26"
"MOV10L11",5.17807788411943e-98,0.860697612993963,0.454,0.12,1.25677128325463e-93,"9","MOV10L1"
"ZMIZ11",2.56344945740971e-97,1.17338031285167,0.754,0.404,6.2217481780791e-93,"9","ZMIZ1"
"CAPN121",3.56589610439085e-94,0.732380594110651,0.356,0.075,8.65478643496704e-90,"9","CAPN12"
"ZDHHC142",3.96679237483221e-92,1.47013534302231,0.839,0.562,9.62780177295525e-88,"9","ZDHHC14"
"SULF21",2.54887371023646e-91,1.22464148124981,0.705,0.36,6.18637138211491e-87,"9","SULF2"
"AC016831.72",3.26438768767685e-88,1.22577519533667,0.893,0.662,7.92299535676049e-84,"9","AC016831.7"
"FNDC3B1",6.31350725319387e-88,1.14888406598534,0.987,0.892,1.53235134542268e-83,"9","FNDC3B"
"HOMER12",1.02340579329017e-86,1.60067873311998,0.848,0.584,2.48390820089456e-82,"9","HOMER1"
"MT-CO21",1.04446098736613e-85,0.776227231297802,1,0.999,2.53501126243634e-81,"9","MT-CO2"
"MED13L2",2.12663510822606e-85,1.13619737036954,0.96,0.797,5.16155607117547e-81,"9","MED13L"
"ZSWIM62",1.26675656973609e-84,1.50677238410893,0.969,0.836,3.07454487040646e-80,"9","ZSWIM6"
"FOXO12",1.86505008124892e-84,1.10533924116162,0.951,0.762,4.52666305219925e-80,"9","FOXO1"
"ZNF5161",2.67622266237661e-84,1.13705105935532,0.723,0.406,6.49546002385427e-80,"9","ZNF516"
"KSR11",2.10160989047458e-79,1.12189159199334,0.57,0.233,5.10081736517086e-75,"9","KSR1"
"STAB2",8.85755241601593e-79,0.613188228374472,0.306,0.065,2.14981654689123e-74,"9","STAB2"
"WHRN1",4.9734097215765e-77,1.03080161976515,0.622,0.288,1.20709627352383e-72,"9","WHRN"
"SEMA3C2",4.18443645395313e-76,1.56000811464663,0.85,0.608,1.01560457173896e-71,"9","SEMA3C"
"BCL62",1.37115147646663e-75,1.05979604504113,0.644,0.32,3.32792174853216e-71,"9","BCL6"
"LINC005132",2.0083177746451e-74,1.16355085079113,0.911,0.711,4.87438807084111e-70,"9","LINC00513"
"GALNT182",3.0611454293237e-72,1.11430611686329,0.582,0.255,7.42970607151155e-68,"9","GALNT18"
"TRIO2",3.37633605127605e-72,0.990345168424003,0.975,0.88,8.19470523005209e-68,"9","TRIO"
"KIF1B3",1.48236463775046e-70,1.0233512481905,0.902,0.731,3.59784721228415e-66,"9","KIF1B"
"PPP1R12B3",1.31966253532825e-69,1.15838775491995,0.799,0.521,3.20295293949518e-65,"9","PPP1R12B"
"ADAMTS171",3.00891833578064e-68,0.949302201180406,0.541,0.226,7.30294569277319e-64,"9","ADAMTS17"
"RERE3",1.42779311281406e-67,1.02648797797411,0.935,0.785,3.46539666411099e-63,"9","RERE"
"LPP3",1.05138034247205e-65,0.935636074223074,0.987,0.778,2.55180522921392e-61,"9","LPP"
"SPSB11",1.40758635508512e-65,0.916240006456312,0.801,0.556,3.41635284242709e-61,"9","SPSB1"
"ATXN13",3.40885327505626e-64,1.10337929331026,0.955,0.822,8.27362778388904e-60,"9","ATXN1"
"KALRN1",5.11315028463434e-64,1.03822131648365,0.799,0.539,1.2410127055836e-59,"9","KALRN"
"ATP2B42",1.27647181179553e-63,1.35176238734952,0.832,0.628,3.09812473440893e-59,"9","ATP2B4"
"TRIM92",1.05325553325408e-62,1.00774883427926,0.573,0.27,2.55635650476098e-58,"9","TRIM9"
"THBS12",1.49220820183324e-62,1.02805528130984,0.991,0.935,3.62173852666945e-58,"9","THBS1"
"AFF12",4.29438989597395e-61,1.02797943218745,0.781,0.552,1.04229137165184e-56,"9","AFF1"
"HDAC93",8.65436068639716e-61,1.08010099271188,0.783,0.485,2.10049988219546e-56,"9","HDAC9"
"XIST1",1.79084713333428e-60,0.763089815944151,0.881,0.701,4.34656507731564e-56,"9","XIST"
"CHST112",5.70590044122259e-60,1.35909591107733,0.66,0.392,1.38487909608913e-55,"9","CHST11"
"SIK31",1.60617186172034e-59,0.957379606257649,0.933,0.803,3.89833972558145e-55,"9","SIK3"
"GPHN1",7.01141317247058e-59,1.10660547136011,0.846,0.662,1.70174009109033e-54,"9","GPHN"
"CORO1C2",3.00780413594588e-58,0.917200017755322,0.828,0.639,7.30024141835424e-54,"9","CORO1C"
"ABTB22",3.14856540945014e-58,1.16780949494402,0.702,0.435,7.64188310527644e-54,"9","ABTB2"
"SORBS12",3.86241108791291e-58,0.966508439193853,0.785,0.529,9.37445795147342e-54,"9","SORBS1"
"FNDC3A3",4.45245221549142e-57,0.947981446278055,0.982,0.911,1.08065467722192e-52,"9","FNDC3A"
"IPCEF1",6.6741343311387e-57,0.743626831323034,0.275,0.069,1.61987914351067e-52,"9","IPCEF1"
"GREM12",1.6171578941239e-56,1.03309038173393,0.515,0.221,3.92500392482813e-52,"9","GREM1"
"KCNMA14",1.93506793164484e-56,1.10171195985261,0.783,0.498,4.69660337689518e-52,"9","KCNMA1"
"TSC22D22",2.0171405886396e-56,0.919530772683658,0.917,0.734,4.89580192268717e-52,"9","TSC22D2"
"INTS61",5.31287014298656e-56,1.39354893537112,0.678,0.407,1.28948671240427e-51,"9","INTS6"
"TC2N1",3.82578676707764e-54,0.928366277837867,0.477,0.206,9.28556706237415e-50,"9","TC2N"
"MROH11",8.21813670514013e-54,0.540718664896153,0.34,0.108,1.99462395970456e-49,"9","MROH1"
"GLS3",2.12240984714151e-53,0.877682689433422,0.922,0.833,5.15130093999716e-49,"9","GLS"
"KCNQ1OT13",3.30361518995884e-53,1.10347874301653,0.709,0.445,8.0182044275491e-49,"9","KCNQ1OT1"
"AUTS21",4.86801914363457e-53,0.840809685932537,0.919,0.738,1.18151692635155e-48,"9","AUTS2"
"MT-ND4L1",4.94586174411781e-53,0.694190683843574,0.984,0.919,1.20041010391483e-48,"9","MT-ND4L"
"KIAA1257",2.19022748368916e-52,0.607850052292567,0.291,0.082,5.31590112566196e-48,"9","KIAA1257"
"MRTFA2",1.62127096234694e-51,0.920131953811749,0.787,0.629,3.93498675271227e-47,"9","MRTFA"
"BCL21",2.12504287395042e-51,1.11836680578456,0.707,0.485,5.15769155936507e-47,"9","BCL2"
"PRKCE1",4.95897973225881e-51,1.01775870184748,0.783,0.594,1.20359397081654e-46,"9","PRKCE"
"ASB32",5.32822199303729e-51,1.14115095280497,0.707,0.467,1.29321275993008e-46,"9","ASB3"
"ADAMTS9-AS22",4.59182228553671e-50,1.08645183807775,0.785,0.609,1.11448118692261e-45,"9","ADAMTS9-AS2"
"RAD51B2",4.61382466470211e-50,0.9388421795227,0.445,0.188,1.11982138436985e-45,"9","RAD51B"
"CRISPLD22",6.00851188483041e-50,0.924789669123646,0.664,0.426,1.45832591956719e-45,"9","CRISPLD2"
"AGBL32",8.03154042819287e-50,0.903130682465247,0.423,0.166,1.94933517732669e-45,"9","AGBL3"
"NT5DC32",9.96670021932809e-50,0.885138510996768,0.662,0.401,2.41901781023312e-45,"9","NT5DC3"
"DENND4A1",2.36790693276025e-49,0.889064837060972,0.79,0.596,5.7471469165024e-45,"9","DENND4A"
"TLE41",4.37615127903106e-49,0.849592027650622,0.895,0.738,1.06213567693363e-44,"9","TLE4"
"PHLDB21",5.60579104875155e-49,1.03955285709868,0.559,0.308,1.36058154544249e-44,"9","PHLDB2"
"BMPR21",7.57503155239553e-49,0.994353715834438,0.767,0.582,1.83853590808192e-44,"9","BMPR2"
"CPEB42",1.49430399867082e-48,0.800052982003812,0.774,0.569,3.62682523517396e-44,"9","CPEB4"
"ZHX22",1.65960288968794e-48,0.879916697526432,0.642,0.391,4.0280221735616e-44,"9","ZHX2"
"L2HGDH1",2.35407714914539e-48,0.665628199745186,0.36,0.127,5.71358064869077e-44,"9","L2HGDH"
"RYBP2",2.90066744002149e-48,0.766242528230183,0.951,0.845,7.04020994367616e-44,"9","RYBP"
"ATP11A1",4.37767865824682e-48,0.89908916497358,0.526,0.266,1.06250638714309e-43,"9","ATP11A"
"GMDS1",6.37879348476288e-48,0.973624442859955,0.562,0.306,1.5481969666868e-43,"9","GMDS"
"ERC13",1.52168235453721e-47,0.806495171444919,0.837,0.665,3.69327524269726e-43,"9","ERC1"
"FYN1",3.31020910863144e-47,0.934335983021753,0.682,0.474,8.03420852755938e-43,"9","FYN"
"AC099489.1",5.14673248002052e-47,0.482455338046418,0.262,0.073,1.24916344022578e-42,"9","AC099489.1"
"MAGI12",1.75023369675327e-46,1.02408574756159,0.673,0.443,4.24799220538986e-42,"9","MAGI1"
"AL078604.43",2.97990291907662e-46,1.12549328720104,0.664,0.425,7.23252237489086e-42,"9","AL078604.4"
"ANO61",7.93834869405706e-46,0.830237494354352,0.908,0.804,1.92671661153459e-41,"9","ANO6"
"SYNE13",9.58481050038516e-46,0.966443542091172,0.85,0.638,2.32632935654848e-41,"9","SYNE1"
"MIR222HG3",1.53472135300423e-45,0.92020069658625,0.747,0.556,3.72492219587657e-41,"9","MIR222HG"
"MAST43",1.88044086453268e-45,1.12865476122099,0.615,0.37,4.56401802230726e-41,"9","MAST4"
"PLOD22",2.6984211524498e-45,1.03235881731754,0.756,0.591,6.5493379791109e-41,"9","PLOD2"
"BACH22",7.91466230915784e-45,0.804867318937754,0.915,0.731,1.9209676890557e-40,"9","BACH2"
"HIVEP22",1.75955805491979e-43,0.835462487150312,0.794,0.636,4.27062335509581e-39,"9","HIVEP2"
"ANKRD282",1.97022087573394e-43,0.860042358526447,0.866,0.731,4.78192308749384e-39,"9","ANKRD28"
"MT-ATP81",2.02337185868031e-43,0.585575977324297,0.949,0.816,4.91092583820298e-39,"9","MT-ATP8"
"SLC38A22",3.64906166140564e-43,0.788056770073314,0.949,0.88,8.85663755839764e-39,"9","SLC38A2"
"TMEM120B1",3.90116240982976e-43,0.507944442269979,0.32,0.111,9.46851128489782e-39,"9","TMEM120B"
"DMD4",7.01221483204185e-43,0.834066297986425,0.698,0.455,1.70193466188488e-38,"9","DMD"
"ARIH12",3.78207735100883e-42,0.709254630595298,0.843,0.701,9.17947993863352e-38,"9","ARIH1"
"ZCCHC141",6.4705170049566e-42,0.761877491355148,0.642,0.421,1.57045918227302e-37,"9","ZCCHC14"
"AKAP131",8.51719409239412e-42,0.685399549389033,0.955,0.887,2.06720817816498e-37,"9","AKAP13"
"GSE1",1.0566729648443e-41,0.648755631568816,0.391,0.165,2.56465095297359e-37,"9","GSE1"
"ITPK11",1.05982735627728e-41,0.743906427663886,0.436,0.204,2.57230697642059e-37,"9","ITPK1"
"ESR21",1.40905411909536e-41,0.596866299465147,0.333,0.12,3.41991525245635e-37,"9","ESR2"
"BICD12",2.79170578280341e-41,0.961873788930196,0.707,0.519,6.77574910544216e-37,"9","BICD1"
"FLNC-AS11",1.32379295016835e-40,0.615798134079078,0.324,0.118,3.2129778693536e-36,"9","FLNC-AS1"
"MLLT33",4.26366347162559e-40,1.02996163221854,0.575,0.349,1.03483376119825e-35,"9","MLLT3"
"NDUFAF62",5.34741206715507e-40,0.717482482008997,0.425,0.197,1.29787038281921e-35,"9","NDUFAF6"
"TGFB11",5.85836683314523e-40,0.809229205413139,0.559,0.33,1.42188421407268e-35,"9","TGFB1"
"CCNL12",8.78301770187203e-40,0.623024627123029,0.864,0.733,2.13172622642136e-35,"9","CCNL1"
"ITPR11",2.36094713871396e-39,0.815422661023537,0.517,0.284,5.73025480037264e-35,"9","ITPR1"
"OPHN11",2.96850231408689e-39,0.976610106949213,0.483,0.251,7.20485196652029e-35,"9","OPHN1"
"AL606489.11",2.9958313195452e-39,0.516101532922473,0.311,0.113,7.27118219566815e-35,"9","AL606489.1"
"LTBP12",4.93754805515708e-39,1.01264306820769,0.855,0.732,1.19839228846718e-34,"9","LTBP1"
"MEIS22",1.3430965027153e-38,0.877153089252463,0.839,0.691,3.25982952174031e-34,"9","MEIS2"
"PEAK11",1.66467256134277e-38,0.720264819485487,0.944,0.857,4.04032677363505e-34,"9","PEAK1"
"ITGA61",2.4676329416368e-38,0.792511842894551,0.441,0.216,5.98919191264668e-34,"9","ITGA6"
"RPS6KA52",2.49998289835853e-38,0.950818609949816,0.584,0.361,6.067708492606e-34,"9","RPS6KA5"
"LAMC11",3.74768364450509e-38,0.949430586008182,0.855,0.747,9.09600297357829e-34,"9","LAMC1"
"LINC005981",4.53474910472301e-38,0.601412636775443,0.268,0.089,1.10062895520732e-33,"9","LINC00598"
"DIP2C3",2.81237108272372e-37,0.858949726478597,0.772,0.635,6.82590585487874e-33,"9","DIP2C"
"EPS82",3.41366146083384e-37,0.72441799753829,0.937,0.872,8.28529773158982e-33,"9","EPS8"
